7 2 7 
6 2 7 
8 2 7 
6 2 7 
7 2 7 
6 2 7 
5 2 7 
6 2 7 
3 2 7 
9 2 7 
7 2 7 
6 2 7 
6 3 9 
7 3 9 
6 3 9 
6 3 9 
8 3 9 
6 3 9 
8 3 9 
7 3 9 
7 3 9 
7 3 9 
7 3 9 
7 3 9 
6 3 9 
6 3 9 
7 4 11 
7 4 11 
7 4 11 
7 4 11 
6 4 11 
6 4 11 
8 4 11 
7 4 11 
7 4 11 
8 4 11 
6 4 11 
8 4 11 
7 4 11 
6 4 11 
6 4 11 
7 4 11 
6 4 11 
6 4 11 
5 5 13 
9 5 13 
8 5 13 
7 5 13 
8 5 13 
6 5 13 
7 5 13 
7 5 13 
6 5 13 
6 6 15 
8 6 15 
6 6 15 
9 7 17 
6 7 17 
6 8 19 
8 9 21 
6 9 21 
6 9 21 
7 10 23 
7 11 25 
7 11 25 
6 12 27 
5 19 41 
6 0 4 
6 1 6 
7 1 6 
7 1 6 
7 1 6 
7 1 6 
6 1 6 
7 1 6 
8 2 8 
9 2 8 
7 2 8 
7 2 8 
7 2 8 
7 2 8 
7 2 8 
7 2 8 
8 2 8 
6 2 8 
7 2 8 
7 2 8 
6 2 8 
7 2 8 
6 3 10 
8 3 10 
7 3 10 
7 3 10 
7 3 10 
7 4 12 
6 4 12 
7 4 12 
7 4 12 
6 4 12 
7 5 14 
7 5 14 
6 5 14 
7 5 14 
8 5 14 
8 5 14 
7 5 14 
6 5 14 
7 5 14 
8 5 14 
6 5 14 
6 5 14 
6 6 16 
8 6 16 
8 6 16 
8 6 16 
8 6 16 
6 6 16 
7 6 16 
6 6 16 
7 6 16 
8 7 18 
7 7 18 
6 7 18 
7 7 18 
6 7 18 
7 8 20 
6 8 20 
6 8 20 
7 8 20 
5 8 20 
7 8 20 
6 9 22 
6 9 22 
7 9 22 
6 11 26 
7 11 26 
8 15 34 
1 20 44 
9 134 272 
7 0 5 
7 0 5 
7 0 5 
8 0 5 
7 0 5 
7 0 5 
8 0 5 
7 0 5 
8 0 5 
8 0 5 
7 0 5 
7 0 5 
1 1 7 
7 1 7 
8 1 7 
6 1 7 
9 1 7 
7 1 7 
7 1 7 
7 1 7 
8 1 7 
6 1 7 
7 1 7 
7 1 7 
7 1 7 
7 1 7 
7 1 7 
7 1 7 
6 2 9 
7 2 9 
8 2 9 
6 2 9 
7 2 9 
7 2 9 
8 2 9 
7 2 9 
7 2 9 
7 2 9 
8 2 9 
8 2 9 
7 2 9 
7 2 9 
7 2 9 
5 3 11 
6 3 11 
7 3 11 
7 3 11 
7 3 11 
7 3 11 
7 3 11 
7 3 11 
6 3 11 
7 3 11 
7 3 11 
6 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
7 4 13 
4 5 15 
7 5 15 
7 5 15 
8 5 15 
8 5 15 
9 5 15 
9 5 15 
7 5 15 
8 6 17 
8 6 17 
9 6 17 
8 6 17 
8 6 17 
9 6 17 
7 6 17 
7 6 17 
8 7 19 
6 8 21 
9 8 21 
7 8 21 
9 8 21 
8 8 21 
9 8 21 
7 8 21 
7 12 29 
7 17 39 
2 84 173 
7 0 6 
8 0 6 
9 0 6 
8 0 6 
7 1 8 
9 1 8 
7 1 8 
8 1 8 
7 1 8 
9 1 8 
7 1 8 
8 1 8 
7 1 8 
7 1 8 
7 1 8 
7 1 8 
7 1 8 
8 1 8 
7 1 8 
6 1 8 
6 1 8 
6 1 8 
7 1 8 
7 1 8 
6 1 8 
7 1 8 
7 1 8 
7 1 8 
7 1 8 
8 1 8 
7 1 8 
7 2 10 
7 2 10 
8 2 10 
8 2 10 
7 2 10 
8 2 10 
9 2 10 
8 2 10 
8 2 10 
8 2 10 
8 2 10 
8 2 10 
8 2 10 
6 2 10 
8 2 10 
7 2 10 
7 2 10 
7 2 10 
7 2 10 
7 2 10 
7 2 10 
8 2 10 
7 2 10 
8 2 10 
7 2 10 
7 2 10 
7 2 10 
8 2 10 
7 2 10 
7 2 10 
9 3 12 
7 3 12 
7 3 12 
6 3 12 
8 3 12 
8 3 12 
8 3 12 
8 3 12 
8 3 12 
7 3 12 
7 3 12 
6 3 12 
7 3 12 
6 3 12 
7 3 12 
8 3 12 
8 3 12 
9 4 14 
7 4 14 
4 4 14 
7 5 16 
7 5 16 
7 5 16 
7 5 16 
8 5 16 
9 5 16 
9 5 16 
7 5 16 
9 5 16 
9 5 16 
9 5 16 
7 5 16 
3 5 16 
7 5 16 
7 6 18 
8 6 18 
8 6 18 
9 6 18 
7 6 18 
9 6 18 
7 7 20 
8 7 20 
9 7 20 
9 7 20 
8 7 20 
1 8 22 
9 8 22 
7 8 22 
9 9 24 
8 9 24 
8 15 36 
2 15 36 
7 15 36 
7 0 7 
8 0 7 
9 1 9 
9 1 9 
7 1 9 
9 1 9 
8 1 9 
7 1 9 
7 1 9 
8 1 9 
8 1 9 
8 1 9 
7 1 9 
7 1 9 
8 1 9 
8 1 9 
8 1 9 
7 1 9 
8 1 9 
7 1 9 
6 2 11 
7 2 11 
8 2 11 
8 2 11 
7 3 13 
8 3 13 
8 3 13 
8 3 13 
8 3 13 
7 3 13 
7 3 13 
8 4 15 
8 4 15 
7 4 15 
8 4 15 
8 4 15 
8 4 15 
8 4 15 
8 4 15 
7 5 17 
3 5 17 
7 5 17 
7 5 17 
8 5 17 
7 5 17 
8 5 17 
7 5 17 
6 6 19 
6 7 21 
7 7 21 
8 8 23 
8 8 23 
8 11 29 
7 13 33 
8 13 33 
1 17 41 
7 47 101 
8 65 137 
10 1334 2675 
7 0 8 
7 0 8 
9 0 8 
8 0 8 
6 0 8 
9 1 10 
8 1 10 
8 1 10 
8 1 10 
8 1 10 
8 1 10 
7 1 10 
7 2 12 
7 2 12 
8 2 12 
9 2 12 
7 2 12 
7 2 12 
7 2 12 
7 2 12 
7 2 12 
9 2 12 
8 2 12 
9 2 12 
8 2 12 
8 2 12 
9 2 12 
9 2 12 
8 2 12 
8 2 12 
8 2 12 
9 2 12 
9 2 12 
9 2 12 
8 2 12 
7 3 14 
6 3 14 
7 3 14 
8 3 14 
8 3 14 
7 3 14 
8 3 14 
7 3 14 
8 3 14 
8 3 14 
7 3 14 
8 3 14 
7 3 14 
8 3 14 
8 3 14 
9 3 14 
8 3 14 
8 3 14 
8 3 14 
8 3 14 
8 3 14 
8 3 14 
8 4 16 
9 4 16 
9 4 16 
8 4 16 
9 8 24 
7 9 26 
2 16 40 
10 20 48 
9 20 48 
8 24 56 
1 49 106 
1 61 130 
1 75 158 
1 99 206 
1 101 210 
9 130 268 
7 0 9 
8 0 9 
8 0 9 
8 1 11 
8 1 11 
9 1 11 
8 1 11 
9 1 11 
9 1 11 
8 1 11 
9 1 11 
7 1 11 
8 1 11 
8 1 11 
7 1 11 
9 1 11 
7 1 11 
8 2 13 
7 2 13 
8 2 13 
8 2 13 
8 2 13 
8 2 13 
9 2 13 
9 2 13 
9 2 13 
9 2 13 
9 2 13 
9 2 13 
8 2 13 
9 2 13 
8 2 13 
9 3 15 
7 3 15 
9 3 15 
9 3 15 
8 3 15 
8 3 15 
9 3 15 
9 3 15 
9 3 15 
8 3 15 
8 3 15 
9 4 17 
7 4 17 
8 4 17 
8 4 17 
9 4 17 
8 4 17 
7 4 17 
8 4 17 
8 4 17 
9 4 17 
8 4 17 
9 4 17 
9 4 17 
9 4 17 
8 4 17 
8 4 17 
9 4 17 
8 5 19 
8 5 19 
8 5 19 
7 5 19 
9 5 19 
8 5 19 
9 5 19 
9 5 19 
8 5 19 
9 5 19 
9 5 19 
9 5 19 
8 5 19 
9 5 19 
9 5 19 
8 5 19 
9 5 19 
8 5 19 
5 6 21 
9 6 21 
7 6 21 
8 6 21 
9 7 23 
7 7 23 
9 7 23 
8 7 23 
9 7 23 
8 7 23 
8 7 23 
9 8 25 
9 8 25 
10 11 31 
1 12 33 
10 13 35 
8 0 10 
8 0 10 
8 0 10 
8 0 10 
7 1 12 
7 1 12 
9 1 12 
8 1 12 
7 1 12 
8 1 12 
9 1 12 
8 1 12 
9 1 12 
9 1 12 
9 1 12 
8 1 12 
9 1 12 
9 1 12 
7 1 12 
7 2 14 
6 2 14 
8 2 14 
8 2 14 
7 2 14 
9 2 14 
9 2 14 
9 2 14 
9 2 14 
9 2 14 
9 2 14 
8 2 14 
8 2 14 
9 2 14 
9 2 14 
9 2 14 
9 2 14 
9 2 14 
9 3 16 
8 3 16 
3 3 16 
7 3 16 
7 3 16 
8 3 16 
9 3 16 
9 3 16 
9 3 16 
8 3 16 
9 3 16 
9 3 16 
8 3 16 
9 3 16 
8 3 16 
9 3 16 
9 3 16 
9 3 16 
9 3 16 
8 3 16 
8 3 16 
9 3 16 
8 4 18 
8 4 18 
9 4 18 
8 4 18 
8 4 18 
8 4 18 
9 4 18 
9 4 18 
9 4 18 
9 4 18 
9 4 18 
8 5 20 
6 5 20 
9 5 20 
8 5 20 
6 6 22 
9 6 22 
7 6 22 
8 7 24 
10 8 26 
7 8 26 
9 8 26 
9 8 26 
9 9 28 
9 9 28 
9 9 28 
10 10 30 
8 12 34 
9 16 42 
9 17 44 
9 23 56 
9 35 80 
9 46 102 
1 50 110 
1 55 120 
8 69 148 
8 70 150 
6 0 11 
6 0 11 
9 0 11 
8 0 11 
9 0 11 
9 0 11 
8 0 11 
7 1 13 
9 1 13 
7 1 13 
8 1 13 
9 1 13 
9 1 13 
6 2 15 
7 2 15 
9 2 15 
8 2 15 
8 2 15 
8 2 15 
8 2 15 
8 2 15 
9 2 15 
8 2 15 
7 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
7 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
9 2 15 
8 2 15 
8 2 15 
6 3 17 
8 3 17 
7 3 17 
8 3 17 
8 3 17 
8 3 17 
7 3 17 
7 3 17 
8 3 17 
9 3 17 
9 3 17 
8 3 17 
9 3 17 
9 3 17 
9 3 17 
7 3 17 
9 3 17 
9 3 17 
9 3 17 
9 3 17 
9 3 17 
9 3 17 
8 3 17 
7 4 19 
6 4 19 
8 4 19 
9 4 19 
8 4 19 
9 4 19 
9 4 19 
8 4 19 
9 4 19 
9 4 19 
9 4 19 
9 4 19 
9 4 19 
9 4 19 
8 4 19 
8 4 19 
8 4 19 
8 4 19 
9 4 19 
8 4 19 
8 4 19 
9 4 19 
7 4 19 
7 5 21 
8 6 23 
9 6 23 
9 6 23 
9 6 23 
9 6 23 
9 6 23 
9 6 23 
9 7 25 
9 7 25 
8 8 27 
9 8 27 
9 9 29 
6 11 33 
8 12 35 
10 26 63 
1 58 127 
7 0 12 
9 0 12 
8 0 12 
7 1 14 
7 1 14 
8 1 14 
6 1 14 
8 1 14 
7 1 14 
8 1 14 
8 1 14 
8 1 14 
9 1 14 
9 1 14 
9 1 14 
9 1 14 
9 1 14 
9 1 14 
6 2 16 
9 2 16 
6 2 16 
7 2 16 
7 3 18 
9 3 18 
6 3 18 
8 3 18 
7 3 18 
9 4 20 
7 4 20 
9 4 20 
9 4 20 
9 4 20 
9 4 20 
8 4 20 
9 4 20 
9 4 20 
9 4 20 
8 4 20 
9 4 20 
9 4 20 
9 5 22 
9 5 22 
8 5 22 
9 5 22 
8 6 24 
9 6 24 
9 6 24 
9 6 24 
9 6 24 
9 6 24 
9 6 24 
9 6 24 
9 7 26 
8 7 26 
9 7 26 
9 7 26 
9 7 26 
9 8 28 
8 9 30 
9 9 30 
9 9 30 
9 10 32 
9 11 34 
3 12 36 
9 12 36 
5 13 38 
5 14 40 
9 20 52 
9 21 54 
3 42 96 
8 0 13 
7 0 13 
8 0 13 
7 0 13 
9 0 13 
9 1 15 
7 1 15 
8 1 15 
7 1 15 
7 1 15 
7 1 15 
7 1 15 
7 1 15 
8 1 15 
7 1 15 
7 1 15 
8 1 15 
9 1 15 
8 1 15 
8 1 15 
8 1 15 
9 1 15 
9 1 15 
8 2 17 
7 2 17 
9 2 17 
7 3 19 
8 3 19 
7 3 19 
8 3 19 
9 3 19 
9 3 19 
9 4 21 
9 4 21 
6 4 21 
8 4 21 
8 4 21 
7 4 21 
7 4 21 
8 4 21 
9 4 21 
8 5 23 
7 5 23 
8 5 23 
8 5 23 
8 5 23 
9 5 23 
9 5 23 
9 5 23 
9 5 23 
9 5 23 
8 6 25 
7 7 27 
9 8 29 
9 8 29 
10 9 31 
9 10 33 
9 11 35 
8 11 35 
10 12 37 
1 59 131 
4 60 133 
8 0 14 
9 0 14 
9 0 14 
9 0 14 
9 0 14 
7 0 14 
7 1 16 
9 1 16 
9 1 16 
8 1 16 
9 2 18 
8 2 18 
9 2 18 
8 2 18 
8 2 18 
9 2 18 
8 2 18 
9 2 18 
9 2 18 
8 2 18 
9 2 18 
9 2 18 
9 2 18 
9 2 18 
8 2 18 
8 2 18 
7 3 20 
9 3 20 
6 3 20 
8 3 20 
8 3 20 
9 3 20 
9 3 20 
9 3 20 
9 3 20 
9 3 20 
9 3 20 
9 3 20 
8 3 20 
9 3 20 
9 3 20 
9 3 20 
9 3 20 
8 3 20 
9 3 20 
9 4 22 
7 4 22 
9 4 22 
9 4 22 
9 4 22 
9 4 22 
9 4 22 
9 5 24 
9 5 24 
9 5 24 
9 6 26 
7 6 26 
8 6 26 
8 6 26 
10 7 28 
9 8 30 
9 9 32 
8 10 34 
8 10 34 
7 14 42 
10 20 54 
10 20 54 
10 23 60 
10 23 60 
10 29 72 
10 50 114 
10 52 118 
10 54 122 
10 55 124 
10 92 198 
7 1 17 
8 2 19 
8 3 21 
6 3 21 
9 3 21 
10 3 21 
10 3 21 
8 3 21 
10 3 21 
9 3 21 
9 3 21 
9 3 21 
9 3 21 
5 4 23 
8 4 23 
10 4 23 
10 4 23 
10 4 23 
10 4 23 
10 4 23 
9 4 23 
9 4 23 
7 5 25 
10 5 25 
10 5 25 
10 5 25 
8 6 27 
9 7 29 
8 7 29 
10 7 29 
10 7 29 
10 7 29 
10 7 29 
10 7 29 
10 7 29 
10 8 31 
10 8 31 
9 8 31 
10 8 31 
10 8 31 
10 8 31 
9 8 31 
9 8 31 
8 8 31 
10 9 33 
10 9 33 
10 9 33 
10 9 33 
10 11 37 
10 11 37 
10 12 39 
8 12 39 
8 12 39 
8 15 45 
10 18 51 
10 18 51 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 19 53 
10 20 55 
10 20 55 
10 20 55 
10 20 55 
10 20 55 
10 20 55 
10 21 57 
10 21 57 
10 22 59 
10 22 59 
10 26 67 
6 26 67 
7 30 75 
7 54 123 
6 0 16 
8 0 16 
9 0 16 
9 1 18 
8 1 18 
9 1 18 
8 1 18 
8 1 18 
8 1 18 
8 1 18 
9 1 18 
9 1 18 
8 2 20 
8 2 20 
8 2 20 
9 2 20 
8 2 20 
9 2 20 
9 2 20 
8 3 22 
9 3 22 
9 3 22 
8 3 22 
7 3 22 
9 3 22 
9 3 22 
9 3 22 
8 3 22 
9 3 22 
8 3 22 
9 3 22 
9 3 22 
8 4 24 
10 4 24 
10 5 26 
10 5 26 
7 5 26 
9 5 26 
9 5 26 
9 5 26 
8 5 26 
9 5 26 
9 5 26 
9 5 26 
9 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
10 5 26 
9 5 26 
9 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 6 28 
10 7 30 
10 7 30 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 8 32 
10 9 34 
10 9 34 
10 9 34 
10 10 36 
10 10 36 
10 10 36 
10 10 36 
10 10 36 
10 10 36 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 11 38 
10 13 42 
10 13 42 
10 13 42 
10 14 44 
10 15 46 
10 15 46 
10 15 46 
10 15 46 
10 15 46 
10 15 46 
10 17 50 
10 17 50 
10 17 50 
10 17 50 
10 17 50 
10 18 52 
10 18 52 
10 18 52 
10 18 52 
10 18 52 
10 18 52 
10 18 52 
10 18 52 
10 22 60 
10 23 62 
10 25 66 
10 26 68 
10 26 68 
10 27 70 
10 27 70 
10 28 72 
10 29 74 
10 29 74 
10 30 76 
10 32 80 
10 33 82 
10 36 88 
8 39 94 
10 43 102 
10 43 102 
9 69 154 
2 69 154 
9 0 17 
9 0 17 
9 0 17 
9 0 17 
8 0 17 
9 1 19 
9 1 19 
9 1 19 
9 1 19 
9 2 21 
9 2 21 
9 2 21 
9 2 21 
9 2 21 
7 2 21 
9 2 21 
9 2 21 
7 3 23 
6 3 23 
8 3 23 
9 3 23 
9 3 23 
9 3 23 
7 3 23 
8 3 23 
9 3 23 
8 3 23 
8 3 23 
10 4 25 
8 4 25 
10 4 25 
10 4 25 
10 4 25 
9 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 4 25 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
10 5 27 
7 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
10 6 29 
7 7 31 
10 7 31 
10 9 35 
10 9 35 
10 9 35 
10 10 37 
10 11 39 
10 11 39 
10 11 39 
10 11 39 
10 11 39 
9 12 41 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 13 43 
10 14 45 
10 14 45 
10 14 45 
10 14 45 
10 14 45 
10 14 45 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 15 47 
10 16 49 
10 16 49 
10 16 49 
10 16 49 
10 17 51 
10 17 51 
10 19 55 
8 37 91 
4 56 129 
1 73 163 
9 88 193 
9 0 18 
9 0 18 
9 0 18 
8 1 20 
9 1 20 
10 1 20 
10 1 20 
10 1 20 
8 1 20 
7 2 22 
9 2 22 
10 2 22 
9 2 22 
9 2 22 
9 2 22 
9 2 22 
9 2 22 
10 2 22 
10 3 24 
9 3 24 
8 3 24 
10 3 24 
10 3 24 
10 3 24 
10 3 24 
9 3 24 
8 3 24 
10 3 24 
10 3 24 
10 4 26 
10 4 26 
9 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 4 26 
10 5 28 
10 5 28 
7 5 28 
9 5 28 
10 5 28 
9 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
10 5 28 
9 5 28 
10 5 28 
10 5 28 
8 5 28 
10 5 28 
10 5 28 
10 5 28 
10 6 30 
8 6 30 
9 6 30 
10 6 30 
10 6 30 
9 6 30 
10 6 30 
10 6 30 
10 7 32 
10 7 32 
10 7 32 
10 7 32 
10 7 32 
10 8 34 
10 8 34 
10 8 34 
10 8 34 
10 8 34 
10 8 34 
10 8 34 
7 10 38 
10 10 38 
8 10 38 
10 11 40 
10 11 40 
10 11 40 
10 13 44 
7 19 56 
9 0 19 
1 1 21 
8 1 21 
8 1 21 
10 1 21 
10 1 21 
10 1 21 
9 1 21 
10 2 23 
9 2 23 
10 2 23 
10 2 23 
10 2 23 
10 2 23 
10 2 23 
8 3 25 
10 3 25 
10 3 25 
9 3 25 
9 3 25 
7 3 25 
7 3 25 
9 3 25 
9 3 25 
8 3 25 
9 3 25 
8 3 25 
10 3 25 
9 3 25 
10 3 25 
9 3 25 
10 3 25 
10 3 25 
9 3 25 
10 3 25 
9 3 25 
10 3 25 
8 4 27 
10 4 27 
8 4 27 
9 4 27 
8 4 27 
9 4 27 
8 4 27 
8 4 27 
10 4 27 
10 4 27 
9 4 27 
10 5 29 
9 5 29 
10 5 29 
10 5 29 
10 6 31 
10 6 31 
10 7 33 
10 7 33 
10 7 33 
10 8 35 
9 8 35 
10 8 35 
10 8 35 
10 9 37 
10 10 39 
9 10 39 
10 91 201 
8 0 20 
7 0 20 
7 0 20 
10 0 20 
9 1 22 
9 1 22 
8 1 22 
7 1 22 
8 1 22 
10 1 22 
9 1 22 
8 2 24 
10 2 24 
9 2 24 
10 2 24 
9 2 24 
9 2 24 
10 2 24 
7 2 24 
6 2 24 
8 2 24 
7 2 24 
7 2 24 
10 2 24 
7 2 24 
10 2 24 
8 2 24 
10 2 24 
10 2 24 
10 2 24 
9 2 24 
8 3 26 
10 3 26 
9 3 26 
10 3 26 
10 3 26 
8 3 26 
10 3 26 
7 3 26 
7 3 26 
9 3 26 
10 4 28 
9 4 28 
8 4 28 
7 4 28 
10 5 30 
9 6 32 
9 7 34 
7 8 36 
9 8 36 
8 8 36 
8 8 36 
10 9 38 
9 10 40 
10 11 42 
8 13 46 
10 18 56 
10 19 58 
9 21 62 
7 1 23 
8 3 27 
9 3 27 
9 3 27 
9 3 27 
9 3 27 
10 3 27 
9 3 27 
10 3 27 
9 3 27 
10 3 27 
10 3 27 
10 3 27 
9 3 27 
9 3 27 
10 3 27 
9 3 27 
10 3 27 
10 4 29 
10 4 29 
6 4 29 
8 4 29 
9 4 29 
10 4 29 
8 4 29 
10 4 29 
9 4 29 
10 4 29 
9 4 29 
9 4 29 
9 4 29 
9 4 29 
7 5 31 
9 5 31 
8 5 31 
9 5 31 
8 5 31 
10 5 31 
10 5 31 
10 5 31 
8 6 33 
8 6 33 
10 6 33 
10 6 33 
7 8 37 
9 13 47 
1 19 59 
1 56 133 
1 96 213 
10 0 22 
9 1 24 
10 1 24 
10 1 24 
8 1 24 
8 1 24 
7 1 24 
8 1 24 
7 1 24 
10 1 24 
10 1 24 
9 2 26 
9 2 26 
8 2 26 
10 2 26 
10 2 26 
9 2 26 
8 2 26 
8 2 26 
7 2 26 
10 2 26 
8 3 28 
9 3 28 
8 3 28 
7 3 28 
8 3 28 
8 3 28 
8 3 28 
8 3 28 
10 3 28 
8 3 28 
10 3 28 
10 3 28 
10 3 28 
8 4 30 
10 4 30 
10 4 30 
10 4 30 
10 4 30 
9 4 30 
9 4 30 
9 4 30 
8 5 32 
8 5 32 
10 5 32 
10 5 32 
8 6 34 
9 6 34 
10 6 34 
10 8 38 
1 17 56 
10 18 58 
10 19 60 
10 23 68 
10 49 120 
10 1 25 
10 2 27 
9 3 29 
10 3 29 
9 3 29 
9 3 29 
9 3 29 
9 3 29 
9 3 29 
10 4 31 
9 4 31 
10 4 31 
10 5 33 
10 5 33 
10 5 33 
9 5 33 
9 6 35 
10 6 35 
10 6 35 
10 9 41 
10 9 41 
8 1 26 
7 1 26 
10 1 26 
10 1 26 
10 2 28 
10 2 28 
8 2 28 
9 2 28 
9 2 28 
9 2 28 
9 2 28 
8 2 28 
8 2 28 
10 2 28 
10 2 28 
10 2 28 
10 2 28 
8 2 28 
8 2 28 
9 3 30 
9 3 30 
10 3 30 
8 3 30 
8 3 30 
8 3 30 
10 3 30 
9 3 30 
10 4 32 
8 4 32 
9 4 32 
9 4 32 
8 4 32 
9 4 32 
10 4 32 
10 5 34 
10 7 38 
8 10 44 
2 41 106 
10 58 140 
3 93 210 
10 1 27 
8 2 29 
9 2 29 
9 2 29 
7 2 29 
10 2 29 
9 2 29 
8 2 29 
10 3 31 
10 3 31 
10 3 31 
10 3 31 
10 4 33 
9 5 35 
9 5 35 
8 5 35 
8 5 35 
9 6 37 
9 6 37 
9 7 39 
8 7 39 
10 7 39 
10 8 41 
5 9 43 
1 11 47 
8 1 28 
9 1 28 
9 1 28 
8 1 28 
8 2 30 
8 2 30 
9 2 30 
9 2 30 
8 3 32 
8 3 32 
9 5 36 
4 6 38 
10 9 44 
3 26 78 
10 79 184 
10 1 29 
8 2 31 
8 2 31 
10 2 31 
9 2 31 
9 3 33 
8 3 33 
9 3 33 
9 3 33 
10 3 33 
7 3 33 
10 3 33 
10 3 33 
8 4 35 
9 4 35 
10 4 35 
8 4 35 
8 4 35 
8 4 35 
10 4 35 
10 4 35 
10 4 35 
10 4 35 
9 4 35 
7 5 37 
9 5 37 
8 5 37 
9 5 37 
9 5 37 
8 5 37 
9 6 39 
9 7 41 
9 10 47 
5 14 55 
10 16 59 
10 18 63 
10 1 30 
10 1 30 
10 2 32 
8 2 32 
10 2 32 
8 2 32 
9 2 32 
10 2 32 
9 2 32 
8 3 34 
9 3 34 
8 3 34 
9 3 34 
9 4 36 
9 4 36 
9 4 36 
9 4 36 
8 5 38 
9 5 38 
8 5 38 
10 5 38 
10 6 40 
10 6 40 
10 6 40 
10 6 40 
8 7 42 
9 7 42 
10 8 44 
9 9 46 
1 109 246 
10 1 31 
7 2 33 
10 2 33 
9 2 33 
10 4 37 
8 5 39 
10 6 41 
1 9 47 
1 13 55 
1 69 167 
1 72 173 
1 77 183 
8 1 32 
9 1 32 
8 2 34 
9 2 34 
8 3 36 
8 3 36 
10 3 36 
9 3 36 
10 3 36 
10 3 36 
9 3 36 
9 3 36 
8 4 38 
10 4 38 
10 4 38 
7 4 38 
10 6 42 
9 2 35 
9 2 35 
10 2 35 
2 4 39 
9 4 39 
9 4 39 
10 4 39 
10 4 39 
8 4 39 
10 4 39 
10 4 39 
9 4 39 
1 5 41 
9 5 41 
10 5 41 
9 5 41 
10 6 43 
10 6 43 
10 6 43 
10 7 45 
2 9 49 
8 10 51 
1 16 63 
8 29 89 
9 0 32 
7 1 34 
9 2 36 
10 2 36 
10 3 38 
9 3 38 
10 3 38 
8 3 38 
9 3 38 
10 3 38 
10 3 38 
8 4 40 
10 4 40 
9 4 40 
8 5 42 
9 5 42 
4 8 48 
9 17 66 
8 2 37 
8 4 41 
9 4 41 
8 4 41 
8 4 41 
10 4 41 
10 4 41 
9 5 43 
9 5 43 
10 6 45 
9 6 45 
10 8 49 
9 0 34 
8 1 36 
8 1 36 
8 1 36 
9 2 38 
9 2 38 
10 3 40 
9 3 40 
7 3 40 
10 3 40 
10 3 40 
7 3 40 
10 3 40 
9 4 42 
10 5 44 
10 5 44 
9 5 44 
5 55 144 
9 2 39 
10 3 41 
10 3 41 
7 3 41 
10 4 43 
6 12 59 
8 2 40 
9 2 40 
10 3 42 
10 3 42 
8 3 42 
10 3 42 
9 4 44 
10 4 44 
9 4 44 
10 4 44 
10 5 46 
6 6 48 
6 12 60 
1 20 76 
8 4 45 
10 4 45 
10 4 45 
9 5 47 
10 5 47 
10 5 47 
1 7 51 
8 8 53 
9 2 42 
7 2 42 
8 3 44 
10 4 46 
8 4 46 
8 4 46 
10 5 48 
4 8 54 
1 11 60 
2 65 168 
7 8 55 
10 50 139 
9 3 46 
10 3 46 
10 4 48 
8 5 50 
8 5 50 
9 6 52 
1 71 182 
10 2 45 
9 2 45 
9 3 47 
10 3 47 
7 4 49 
1 8 57 
1 14 69 
1 91 223 
9 5 52 
9 2 47 
1 18 79 
1 110 263 
9 2 48 
8 5 54 
9 5 54 
3 11 66 
